Gene_ID	SUPeR-seqpool-split1	SUPeR-seqpool-split2	SUPeR-seqpool-split4	SUPeR-seqpool-split3	SUPeR-seqpool-split6	SUPeR-seqpool-split5	SUPeR-seqpool-split8	SUPeR-seqpool-split7	SUPeR-seqpool-split9	SUPeR-seqpool-split10
ENSG00000229303.1	0	0	0	0	0.0598068	0	0	0	0	0
ENSG00000237876.1	0	0	0	0	0	0	0	0	0	0
ENSG00000174015.5	0.0396751	0	0	0	0	0	0	0	0	0
ENSG00000174032.12	0.00637763	0	0	0.827665	0.00433607	3.57831	0	0	0	9.95264
ENSG00000251015.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235903.3	0	0	0	0	0.42528	8.8025	0	0	0	0
ENSG00000080618.9	0	0	0	0	0	1.30328E-20	0	0	0	0
ENSG00000215475.3	0.00668817	0	0	0	0	0	0	0	0	0
ENSG00000261097.1	0	0	0.110627	0	0	0	0	0	0	0
ENSG00000136152.10	0.00222194	10.9998	0	0	2.53712	0.000193597	0.641228	2.69151	48.8446	0.320567
ENSG00000165837.7	0.00392186	3.70218E-11	0	0	0	0	5.99961E-11	1.47137E-10	0	3.45785E-10
ENSG00000200709.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232786.1	0	0	0	0	0	0	0	0	0	0
ENSG00000136167.9	0.00926311	0	0	0	0	0.00161424	0.000722715	0	0	0
ENSG00000240767.2	0	0	0	0	0	0	0	0	0	0
ENSG00000173988.8	0.00487253	0	0	0	0	0	0	0	0	0
ENSG00000252854.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251106.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238483.1	0	0	0	0	0	0	0	0	0	0
ENSG00000205105.5	39.0553	116.455	132.814	331.748	44.7425	43.7327	107.097	117.732	321.449	142.624
ENSG00000230243.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231817.3	0.0127681	0	0	0	0	0	0	0	0	0
ENSG00000227019.2	0	0	0	0	0	0	0	0	0	0
ENSG00000123200.12	13.0489	22.2946	62.7225	9.19389	5.03217	20.7021	0.0275099	6.83481	29.6608	3.25411
ENSG00000102445.14	0.000165214	0	0.000146309	15.5212	0	0.000141023	0	0.000143898	0	0
ENSG00000241353.2	0.00652019	0	0.00118996	4.98769E-100	0	0.235841	0	0.00268531	0	0
ENSG00000223336.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252385.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234590.1	0	0	0	0	0	0	0	0	0	0
ENSG00000136141.10	0.00556785	0.000190629	8.17845	0.000746975	0.0241475	0.030876	16.116	0.000673357	0.0386889	0.194072
ENSG00000244521.2	0	0	0	0	0	0	0	0	0	0
ENSG00000229423.2	0	0	0	0	0	0	0	0	0	0
ENSG00000234145.1	2.63308	2.39853	2.97955	2.23643	2.55725	2.63572	4.61522	5.6386	2.4826	1.29765
ENSG00000228573.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234689.1	0.0888782	0	0	0	0	214.587	0	0	0	0
ENSG00000260388.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102468.6	0.0691707	0	0	0	0	0	0	0	0	0
ENSG00000224517.2	0	0	0	0	0	0	0	0	0	0
ENSG00000224510.2	0	0	0	0	0	0	0	0	0	0
ENSG00000231473.2	0	0	0	0	0	0	0	0	0	0
ENSG00000136156.8	105.762	33.1812	66.63	98.2182	121.939	85.1829	43.706	112.612	61.8351	144.453
ENSG00000136146.10	121.676	251.471	85.2748	145.572	20.7651	0	33.2759	120.323	104.712	172.542
ENSG00000229111.1	4.96525E-20	8.48511E-29	1.52082E-76	8.07397E-32	7.2792E-67	0	1.88131E-23	8.38999E-29	1.69572E-91	1.21037E-34
ENSG00000136161.8	0.00360614	0	0	0	43.1991	0	0	4.10609	0	0.0652168
ENSG00000233456.1	0	0	0	0	0.0442548	0	0	0	0	0
ENSG00000233610.1	0	0	0	0	0	0	0	0	0	0
ENSG00000152207.3	0	0	0	0	0	0	0	0	0	0
ENSG00000222391.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265585.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225131.1	134.823	40.2503	185.928	136.843	173.5	60.4945	178.87	110.15	116.093	248.976
ENSG00000231665.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102539.4	0	0	0	0	0	0	0	0	0	0
ENSG00000139684.9	271.607	367.109	176.816	273.127	111.572	167.621	136.022	215.884	178.423	148.719
ENSG00000136143.9	12.1306	78.317	27.6693	72.9207	31.6164	90.8164	35.1336	27.5141	21.8536	0.913919
ENSG00000227848.1	20.1944	0	0	0	7.00083	0	0	0	0	0
ENSG00000136159.3	61.7521	20.4289	59.5185	92.6783	6.31882	44.923	25.6768	2.03997	13.5039	86.9738
ENSG00000102543.10	8.22757	1.12279	0	0.0475478	61.4277	3.5464	20.9963	0.00296599	30.9483	0
ENSG00000139687.9	2.62479	10.8272	80.4395	6.5904	4.50622	21.7693	2.87295	14.7399	0.0377027	2.37369
ENSG00000238086.4	0.0384451	0	0	0	0	0	0	0	0	0
ENSG00000177197.7	13.9382	0	1.10234	29.8432	0	2.18373	0	11.755	14.4198	0
ENSG00000139679.11	0.000182008	0	33.1562	0	2.02049E-06	0	0	0	5.61196	0.414881
ENSG00000136144.7	5.99856	0	6.3441	0.0417729	5.13177	18.1913	0.0346815	0.115962	1.59527	3.43638
ENSG00000176882.4	0	0	0	0	0	0	0	0	0	0
ENSG00000136147.12	0.00958411	0	0.00421882	0	15.9498	0.00104359	0.000377694	61.7903	0	38.1698
ENSG00000152213.3	0	0	0	0	0	0	0	0	0	0
ENSG00000123179.9	0	0	2.71639	0	0	0	29.8333	16.8474	0	14.3214
ENSG00000203547.1	0	0	0	0	0	0	0	0	0	0
ENSG00000222148.1	0	0	0	0	0	0	0	0	0	0
ENSG00000181358.3	0	0	0	0	0	0	0	0	0	0
ENSG00000200064.1	0	0	0	0	0	0	0	0	0	0
ENSG00000264526.1	0	0	0	0	0	0	0	0	0	0
ENSG00000123178.10	0.00674469	18.1179	12.5814	10.4518	1.15114	25.926	30.206	11.9536	0	3.05252
ENSG00000102531.12	9.11235	2.87923	20.8165	1.03638	12.7597	2.90082	4.37392	16.063	13.2744	4.19282
ENSG00000201662.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199788.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223724.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235957.1	4436.36	3934	5155.47	5578.61	4407.09	3882.01	6757.68	6917.83	6281.51	6483.19
ENSG00000102547.14	0.0064831	0.000946678	0	5.29312	0	0	4.45653	0.000253178	0	0
ENSG00000215462.1	0.00592822	0	0	0	0	0	0	0	0	0
ENSG00000136169.12	0.00943898	0	0	0	0	0	0	10.6108	0	35.0653
ENSG00000236577.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204977.5	0.9576	0.229387	0.562922	3.15948	10.9186	27.819	53.5327	2.77516E-06	1.33471	0
ENSG00000198553.4	0	0	0	0	0	0	8.83188	0.0744519	7.00756	0
ENSG00000264864.1	0	0	0	0	0	0	0	0	0	0
ENSG00000123201.10	0.00906641	0.000662913	0.000277463	0.00066254	0	0.00684172	0.00286301	0.00623268	0	0.000205545
ENSG00000222920.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226792.2	0.0908702	0	0	0	0	0	0	0	0	0
ENSG00000214878.2	0	0	0	0	0	0	0	0	0	0
ENSG00000271242.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102753.5	135.927	97.6282	13.4282	11.2813	41.3433	11.5812	23.8388	35.6823	61.491	32.6714
ENSG00000150510.11	4.56835	0	0	0.0330332	0	0	36.5896	0	0	0
ENSG00000266611.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252141.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233672.2	0.0094	0	0	0	0.00319558	0	0	0.00570446	0	0
ENSG00000136104.14	88.3748	101.334	50.7614	175.656	97.3889	9.03556	163.293	121.475	17.2392	12.2321
ENSG00000231856.1	0	0	0.0146498	0.0171849	0	0	0	0	0	0
ENSG00000123171.5	0	0	0	0	0	0	0	0	0	0
ENSG00000232872.2	0	0.105642	0	0	0	0	0	0.0312457	0	0
ENSG00000102796.6	3.09053	0	0	0	0	0	0	0	0.187856	0
ENSG00000253710.1	0.0383432	0	0.911182	0	26.6575	0	0.0804363	0	0	0
ENSG00000253797.2	0.794573	8.03383	1.03518	0.508145	23.2556	0.43074	6.04822E-23	0.165601	30.9958	2.30354
ENSG00000139668.7	0.00793654	0.759541	0.32767	0.0010454	0.243464	0	0.000349389	0.0386698	0.000975095	0.00439264
ENSG00000224451.2	0	0	0	0	0	0	0	0	0	0
ENSG00000206920.1	0	0	0	0	0	0	0	0	0	0
ENSG00000242893.2	0	0	0	0	0	0	0	0	0	0
ENSG00000197168.7	0.00566813	0.00159758	0.000869814	0.005074	0.000130567	0.000125488	0.000770491	0.00146312	0.000134392	0.0818167
ENSG00000136098.12	0.485825	0	69.5158	0	31.8243	0	110.843	46.871	0	0
ENSG00000271564.1	0.0647269	0	0	0	0	0	0	0	0	0
ENSG00000123191.9	3.76762	24.7188	0.0289828	0.0448633	8.16777	21.8288	0.0277542	0.0934341	0.269608	0.0261502
ENSG00000236044.1	25.1976	26.3862	11.8244	23.0936	9.49615	9.64643	11.1229	11.8288	21.0233	13.0228
ENSG00000136114.11	0	0	2.64614	0.135961	0	9.59248	0	11.2222	1.95544	0
ENSG00000199605.1	0	0	0	0	0	0	0	0	0	0
ENSG00000136100.8	9.96565	2.40674	0.610016	1.35881	9.4737	12.5536	40.6415	2.64703	0.041404	56.3001
ENSG00000235660.1	0	0	0	0	0	0	0	0	0	0
ENSG00000243406.2	0	0	0.0550288	1.3412	0.0280653	0.576537	0	6.31098	18.0194	0
ENSG00000217576.7	0.00638673	3.16525E-06	0.128595	0.000331641	0.00111415	0.00210631	8.87183E-07	9.5258E-06	1.11973E-05	2.71446E-06
ENSG00000272281.2	0.0155184	0.00157518	7.26968	9.80911E-11	0.0475972	1.8017E-11	0.00170091	0.00255593	0.000926605	0.00116502
ENSG00000136108.10	32.8223	13.3505	61.7141	28.6581	81.0326	80.8113	31.8036	51.9828	82.5711	125.331
ENSG00000244471.1	0.0109562	0	0	0.0148136	0	0	0	0	0	0
ENSG00000198384.7	0.00482241	0.00583359	0.278328	1.91511E-09	0.101361	0.000269937	0	0	1.8249	0
ENSG00000136110.8	0.13499	0	0	0	0	0	0	0	0	0
ENSG00000211579.1	0	0	0	0	0	0	0	0	0	0
ENSG00000139675.10	70.0311	44.7124	56.5849	80.7687	78.5115	71.3005	57.2673	91.7329	77.4308	68.9391
ENSG00000250299.1	0	0	2.72161	0	1.49916	0.848118	0	0	0	0.515395
ENSG00000150276.8	0	0	0	0	0	0	0	0	0	0
ENSG00000253309.2	0.0110574	0	0.234661	0	0	0	0	3.20525E-262	6.04434	0
ENSG00000236778.3	12.9631	0	3.97626E-85	0	9.07183E-05	0	0.000676839	0.00214904	0	0
ENSG00000224892.2	1.20034E-14	0	0	0.273952	0.39127	0.245774	0.284264	0.24755	0	0
ENSG00000243900.2	0	0	0	0	0	0	0	0	0	0
ENSG00000266072.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102786.10	3.14435	1.04774	4.95854	0.913108	10.9898	0	0	3.01771	0.250455	0
ENSG00000269965.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270101.1	0	0	24.0475	0	0	0	0	13.3925	49.6799	0
ENSG00000229906.1	0	0	0	0	0	0	0	0	0	0
ENSG00000136099.9	0	0	0	0	0	0	0	0	0	0
ENSG00000225510.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102837.6	0.0137737	0	0	0	0	0	0	0	0	0
ENSG00000237092.1	0.0631666	0	0	0	0	0	0	0	0	0
ENSG00000220990.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241613.2	0	0	0	0	0	0	0	0	0	0
ENSG00000234787.3	0.0188633	0	0	0	0	0	0	0	0	0
ENSG00000271652.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261517.1	0.0131319	0	0	0	0	0	0	0	0	0
ENSG00000136149.6	110.554	99.919	91.6618	119.954	127.68	122.173	147.552	107.714	128.709	118.968
ENSG00000264387.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228611.2	0	0	0	0	0	0	0	0	0	0
ENSG00000266699.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231607.4	13.4667	97.5556	0.382358	0.591084	0.0574992	18.2552	17.0464	0.128426	37.6838	82.7175
ENSG00000208006.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223676.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221198.2	0	0	0	0	0	0	0	0	0	0
ENSG00000229323.1	0	0	0	0	0	9.41195	0	0.0192486	0	0
ENSG00000186047.9	0.006028	0.208217	4.58623E-97	0.00112383	0	0.00104277	0	0	0	0
ENSG00000200711.1	0	0	0	0	0	0	0	0	0	0
ENSG00000176124.7	0.017215	0.124516	67.1768	28.557	19.1048	7.89542	26.7394	0.00219788	93.3136	80.622
ENSG00000214359.3	0	0	0	0	0	0	0	0	0	0
ENSG00000232150.3	7.81363	12.2307	1.02754	15.8475	9.21734	2.36389	19.9156	6.0522	13.3403	13.6445
ENSG00000237152.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228319.1	0.0876009	0	0	0	0	0	0	0	0	0
ENSG00000238455.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201665.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204919.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204918.3	0	0	0	0	0	0	0	0	0	0
ENSG00000227151.4	0	0	0	0	0	0	0	0	0	0
ENSG00000229665.4	0	0	0	0	0	0	0	0	0	0
ENSG00000234278.2	0	0	0	0	0	0	0	0	0	0
ENSG00000230009.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271140.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225352.1	0	0	0	0	0	0	0	0	0	0
ENSG00000202422.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234421.2	0	0	0	0	0	0	0	0	0	0
ENSG00000165416.10	114.322	16.1119	73.37	172.102	233.446	0.507622	184.285	22.5979	81.6599	83.0858
ENSG00000214335.3	0	0	0	0	0	0	0	0	0	0
ENSG00000232954.2	0	0	0	0	0	0	0	0	0	0
ENSG00000222733.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223717.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214281.3	0	0	0	0	0	0	0	0	0	0
ENSG00000232647.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271190.1	0	0	0	0	0	0	0	0	0	0
ENSG00000118946.7	0.00489785	0	0	0.000139386	0	8.5553	4.2459E-05	0.0184892	19.9197	0
ENSG00000239003.1	0	0	0	0	0	0	0	0	0	0
ENSG00000202151.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227336.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238213.1	0	0	0	0	0	0	0	0	0	0
ENSG00000223076.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236608.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225249.1	0.017473	0	0	0	0	0	0	0	0	0
ENSG00000206854.1	0	0	0	0	0	0	0	0	0	0
ENSG00000253018.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227510.2	0	0	0	0	0	0	0	0	0	0
ENSG00000266663.1	0	0	0	0	0	0	0	0	0	0
ENSG00000197991.10	0	0	0	0	0	0	0	5.28757	0	0
ENSG00000212007.2	0	0	0	0	0	0	0	0	0	0
ENSG00000234033.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270856.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229578.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227611.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229307.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232105.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230142.1	0.00620056	0	0	0	0	0	0	0	0	0
ENSG00000271465.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227564.1	0	0	0	0	0	0	0.000866017	0	0	0
ENSG00000083544.9	0.0125467	0	39.279	12.3088	0.64495	27.3902	0.32409	39.8035	11.4508	0
ENSG00000212054.2	0	0	0	0	0	0	0	0	0	0
ENSG00000226974.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228669.1	0.00796159	0	0	0	0	0	0	0	0	0
ENSG00000215430.2	0	0	0	0	0	0	0	0	0	0
ENSG00000237378.1	0	0	0	0	0	0	0	0	0	0
ENSG00000202478.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231061.1	0.0045306	0	0	0	0	0	0.00176743	0	0	0
ENSG00000213232.2	0	0	0	0	0	0	0	0	0	0
ENSG00000237849.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214266.2	0	0	0	0	0	0	0	0	0	0
ENSG00000214269.3	0.150143	0	0	0.141594	0.101786	0.129112	0.0588674	0	0.163359	0
ENSG00000219926.6	0.00791638	0	0	0	0	0	0	0	0	0
ENSG00000272299.1	0	0	0	0	0	0	0	0	0	0
ENSG00000215432.2	0	0	0	0	0	0	0	0	0	0
ENSG00000221685.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236565.2	223.835	0	400.915	173.405	137.432	313.927	277.01	242.055	143.34	161.587
ENSG00000234767.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263581.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227674.1	0.00888087	0.0025541	0	0	0	0	0	0	0	0
ENSG00000263561.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235737.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230040.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214263.2	0.0640712	0.0737308	0.104062	0.0404028	0.260061	0.0436683	0.146229	0.0441473	0	0.632946
ENSG00000271287.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227969.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231667.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226537.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234765.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229910.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236433.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230405.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229824.1	0	0	0	0	0	0	0	0	0	0
ENSG00000243671.2	0	0	0	0	0	0	0	0	0	0
ENSG00000232380.1	0	0	0	0	0	10.3652	0	0.29714	0	0
ENSG00000225501.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224640.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235221.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237534.1	0.00456505	0	0	0	0	0	0.000890435	0.00193248	0	0
ENSG00000202433.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226554.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225801.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226846.1	0.00207518	0	0	0	0	0	0	0	0	0
ENSG00000232881.2	0	0	0	0	0	0	0	0	0	0
ENSG00000200037.1	0	0	0	0	0	0	0	0	0	0
ENSG00000212377.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227952.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251715.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199282.1	0	0	0	0	0	0	0	0	0	0
ENSG00000139734.13	0.208407	0	0.123822	36.4068	5.94387E-05	0.0672973	0.0136134	0.02957	0.0371623	19.0587
ENSG00000265745.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227528.1	3.25907E-17	0	0	0	0	0	0	0	0	0
ENSG00000223815.1	4.8164E-14	0	0	0	0	0	0	0	0	0
ENSG00000226617.1	0	0	0	0	0	0	0	0	0	0
ENSG00000206922.1	0	0	0	0	0	0	0	0	0	0
ENSG00000150361.7	0.00584316	0.000485467	0.000505365	0.0004638	0.000315446	3.39466E-05	0.000221059	0.00042996	0.00053333	0
ENSG00000232314.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207495.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230223.2	0.00496605	0	0	0	0	0	0	0	0	0
ENSG00000232041.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204899.5	67.4064	162.058	135.306	168.981	91.5764	60.7103	112.292	176.204	179.7	168.152
ENSG00000102554.9	0.0478913	0	4.91243	0	0.0324944	0.747148	0.149514	0.0406218	0	0
ENSG00000236972.1	36.9468	40.3071	30.2955	42.7713	20.6239	22.1225	22.366	23.2168	44.7719	18.7344
ENSG00000200267.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265959.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201253.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229708.1	0	0	0	0	0	0	0	0	0	0
ENSG00000206697.1	0	0	0	0	0	0	0	0	0	0
ENSG00000165659.12	0.358564	0.154497	7.80013	0.047843	13.8718	34.1677	0.225567	13.5889	0.0612943	2.39651
ENSG00000236534.1	74.9207	64.2326	54.43	88.8408	73.0552	74.9165	104.438	74.3696	83.232	59.3574
ENSG00000237816.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233460.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224853.1	0.00846276	0.000344602	0.000541721	0.00135048	0	1.58936E-10	0	0.000601334	0.000179002	7.15357E-10
ENSG00000228295.1	0	0	0	3.06906E-08	0	0.00151038	0	0.0015567	0	0.000688011
ENSG00000235532.1	0.0145062	0.00115353	0.00191547	0.00190454	0.00029368	0.00570633	0.00292981	0.00138694	0.00169812	0
ENSG00000206617.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232701.1	0	0	0	0	0	0	0	0	0	0
ENSG00000177596.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226240.1	0.0395768	0.00103589	0	0	0.0006233	0.00487838	0.00310799	0.0170861	0.00475768	0
ENSG00000225944.1	0	0	0	0	0	0	0	0	0	0
ENSG00000206812.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236678.3	0.00743193	0	0	0	0	0	0	0	0	0
ENSG00000226665.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266534.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214249.3	0	0	0	0	0	0	0	0.0640092	0	0
ENSG00000223880.1	0	0	0	0	0	0	0	0	0	0
ENSG00000118922.12	1.25269	2.57012	0	10.4337	8.45266	0	1.91378	26.2127	4.97233	0.0187372
ENSG00000136111.8	0.00487153	13.5504	14.5231	1.18239	15.5732	3.04878	9.28646	8.14049	13.9588	8.37541
ENSG00000225203.2	0.0978498	0	0	0	0	0	0	0	0	0
ENSG00000184226.10	1.29975	17.3566	0.000437695	21.7379	9.51439E-05	0.0402851	4.23127	0.00450699	25.3152	2.90837
ENSG00000238500.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234527.1	0.0099268	0	0	0	0	0	0	0	0	0
ENSG00000228842.2	1.27345E-36	0	0	0	0	0	8.8211e-319	0	0	0
ENSG00000225263.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233840.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261206.1	0	0	0	0	0	0	0	0	0	0
ENSG00000178734.4	0	0	0	0	0	0	0	0	0	0
ENSG00000223458.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224933.2	0	0	0	0	0	0	0	0	0	0
ENSG00000188243.8	219.398	329.436	324.882	137.362	217.95	138.195	150.332	145.86	198.047	379.577
ENSG00000136122.11	12.4872	85.3995	0.0828521	3.72951	91.0755	10.7717	0	2.76765	37.1004	0
ENSG00000083535.11	26.1729	2.14727	0.00217046	9.44797	73.3526	0	76.5866	0.000574077	0	11.5244
ENSG00000220981.1	0	0	0	0	0	0	0	0	0	0
ENSG00000083520.10	5.4604E-69	86.6989	1.81266	40.6057	18.1108	31.7248	0.347963	38.3895	51.6783	28.9979
ENSG00000199381.1	0	0	0	0	0	0	0	0	0	0
ENSG00000243274.2	0	0	0	0	0	0	0	0	0	0
ENSG00000118903.6	0	0	0	0	0	0	0	0	0	0
ENSG00000233873.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102794.5	0	0	0	0	0	0	0	0	0	0
ENSG00000228002.2	0	0	0	0.0527074	0	0.048592	0	0	0	0
ENSG00000102805.9	10.1623	15.8163	2.39929	0.0781298	0.0282295	0.0721518	1.78538	0	5.74393	6.22224
ENSG00000005812.6	78.8044	15.4831	26.8869	14.4714	8.76669	52.2285	0.608897	71.5937	50.1455	17.7872
ENSG00000227922.1	0	0	1.91576	0	0	0	0.850818	0	0	0
ENSG00000136155.12	0.00956404	0	0	0	0.00016029	6.25554E-11	0.000708095	0	0	0.000118698
ENSG00000206800.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224347.2	0.0145799	0	0	0	0	0.0210662	0	0	0	0
ENSG00000225579.1	0	0	0	0	0	0	0	0	0	0
ENSG00000178695.4	26.0055	20.61	31.9197	64.523	40.1181	14.089	19.1544	23.8346	51.9431	5.1221
ENSG00000264908.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263868.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237109.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225427.1	0.0334531	0	0	0	0	0	0	0	0	0
ENSG00000215357.2	0	0	0	0	0	0	0	0	0	0
ENSG00000230584.1	2.12625	0.495883	0.416571	0.378983	1.20855	0.743561	0.292553	0.294138	0.625335	0.918873
ENSG00000236277.1	0.0513116	0	0	0.00438688	0	0	0	0	0	0
ENSG00000226670.1	0	0	0	0	0	0	0	0	0	0
ENSG00000139737.17	41.2441	0	99.319	51.265	13.0569	0.112193	143.03	22.354	33.0044	36.6327
ENSG00000266325.1	0	0	0	0	0	0	0	0	0	0
ENSG00000118939.13	286.355	226.358	166.863	85.9052	251.369	198.167	264.303	425.36	216.916	235.381
ENSG00000261553.1	8.23781E-07	3.00992E-42	9.31109E-21	7.86857E-07	1.15025E-41	0.000612361	4.1686E-41	0.000789837	7.3859E-39	1.54064E-57
ENSG00000136153.15	0.136948	0	0	0.000139425	7.73007	8.34922E-08	0	25.8905	0	0
ENSG00000228444.2	0	0	0	0	0	0	0	0	0	0
ENSG00000261105.1	1.04455	0.389889	2.26594E-90	2.27251E-269	10.769	1.41686	1.37843E-150	0.0124073	2.41019E-163	7.45728E-246
ENSG00000230902.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227676.2	0	0	0	0	0	0	0	0	0	0
ENSG00000229011.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229175.1	0.00351949	0	0	0	0	0	0	0	0	0
ENSG00000139746.11	26.0954	0.275578	17.0414	23.2455	12.3494	52.9572	25.5837	21.9873	17.9153	18.2007
ENSG00000252496.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227354.2	0	0	9.31844	13.5467	0	66.3457	90.3602	1.56121	0	0.376443
ENSG00000202398.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227862.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232132.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102471.9	90.7867	77.925	65.3448	83.3353	10.069	92.6928	46.5308	29.5851	57.1483	15.942
ENSG00000226683.2	0	0	0	0	0	0	0	0	0	0
ENSG00000136158.6	30.785	0	0.127246	2.63975	33.4372	21.2408	2.55978	1.80866	0	0.417735
ENSG00000231222.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229246.1	0	0	0	0	0	0	0	0	0	0
ENSG00000270415.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238980.2	0	0	0	0	0	0	0	0	0	0
ENSG00000260094.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237099.1	0	0	0	0	0	0	0	0	0	0
